Year,Name,PP,DD,MM,FF,Mode,Ch,Movie,Nom,Pic,Dir,Aml,Afl,PrN,PrW,PrNl,PrWl,Gdr,Gmc,Gd,Gm1,Gm2,Gf1,Gf2,PGA,DGA,SAM,SAF,Age,Length,Days
1978,BeattyHenry,0,1,0,0,3,2,Heaven,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Cimino,0,1,0,0,4,1,Deer,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1978,Parker,0,1,0,0,5,2,Midnight,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Beatty,0,0,1,0,1,2,Heaven,9,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0
1978,Busey,0,0,1,0,2,2,Buddy,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1978,DeNiro,0,0,1,0,3,2,Deer,9,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1978,Olivier,0,0,1,0,4,2,Brazil,3,0,0,1,0,9,1,8,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0
1978,Voight,0,0,1,0,5,1,Coming,8,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0
1978,Bergman,0,0,0,1,1,2,Autumn,2,0,0,0,1,6,3,5,2,0,0,0,0,0,0,0,0,0,0,0,63,0,0
1978,Burstyn,0,0,0,1,2,2,Same,4,0,0,0,1,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,46,0,0
1978,Clayburgh,0,0,0,1,3,2,Unmarried,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1978,FondaJ,0,0,0,1,4,1,Coming,8,1,1,1,1,3,1,3,1,0,0,0,0,0,1,0,0,0,0,0,41,0,0
1978,Page,0,0,0,1,5,2,Interiors,5,0,1,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
1977,Annie,1,0,0,0,1,1,Annie,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,348
1977,Goodbye,1,0,0,0,2,2,Goodbye,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,124
1977,Julia,1,0,0,0,3,2,Julia,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,183
1977,Star,1,0,0,0,4,2,Star,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,313
1977,Turning,1,0,0,0,5,2,Turning,11,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,140
1977,Allen,0,1,0,0,1,1,Annie,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,Lucas,0,1,0,0,2,2,Star,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Ross,0,1,0,0,3,2,Turning,11,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1977,Spielberg,0,1,0,0,4,2,Close,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Zinneman,0,1,0,0,5,2,Julia,11,1,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Allen,0,0,1,0,1,2,Annie,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1977,Burton,0,0,1,0,2,2,Equus,3,0,0,1,0,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0
1977,Dreyfuss,0,0,1,0,3,1,Goodbye,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0
1977,Mastroianni,0,0,1,0,4,2,Special,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
1977,Travolta,0,0,1,0,5,2,Saturday,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
1977,Bancroft,0,0,0,1,1,2,Turning,11,1,1,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0
1977,FondaJ,0,0,0,1,2,2,Julia,11,1,1,0,1,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,40,0,0
1977,Keaton,0,0,0,1,3,1,Annie,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0
1977,MacLaine,0,0,0,1,4,2,Turning,11,1,1,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1977,Mason,0,0,0,1,5,2,Goodbye,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0
1976,Bound,1,0,0,0,1,2,Bound,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,113
1976,Network,1,0,0,0,2,2,Network,10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121
1976,President,1,0,0,0,3,2,President,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,355
1976,Rocky,1,0,0,0,4,1,Rocky,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,119,117
1976,Taxi,1,0,0,0,5,2,Taxi,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,414
1976,Avildsen,0,1,0,0,1,1,Rocky,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,Bergman,0,1,0,0,2,2,Face,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Lumet,0,1,0,0,3,2,Network,10,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,Pakula,0,1,0,0,4,2,President,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Wertmuller,0,1,0,0,5,2,Seven,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,DeNiro,0,0,1,0,1,2,Taxi,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1976,Finch,0,0,1,0,2,1,Network,10,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0
1976,Giannini,0,0,1,0,3,2,Seven,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1976,Holden,0,0,1,0,4,2,Network,10,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0
1976,Stallone,0,0,1,0,5,2,Rocky,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1976,Barrault,0,0,0,1,1,2,Cousin,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1976,Dunaway,0,0,0,1,2,1,Network,10,1,1,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0
1976,Shire,0,0,0,1,3,2,Rocky,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1976,Spacek,0,0,0,1,4,2,Carrie,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1976,Ullman,0,0,0,1,5,2,Face,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1975,Cuckoo,1,0,0,0,1,1,Cuckoo,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,133,131
1975,Dog,1,0,0,0,2,2,Dog,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,190
1975,Jaws,1,0,0,0,3,2,Jaws,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,283
1975,Lyndon,1,0,0,0,4,2,Lyndon,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,102
1975,Nashville,1,0,0,0,5,2,Nashville,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,292
1975,Altman,0,1,0,0,1,2,Nashville,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Fellini,0,1,0,0,2,2,Amarcord,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Forman,0,1,0,0,3,1,Cuckoo,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1975,Kubrick,0,1,0,0,4,2,Lyndon,7,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Lumet,0,1,0,0,5,2,Dog,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Matthau,0,0,1,0,1,2,Sunshine,4,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0
1975,Nicholson,0,0,1,0,2,1,Cuckoo,9,1,1,1,1,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0
1975,Pacino,0,0,1,0,3,2,Dog,6,1,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1975,Schell,0,0,1,0,4,2,Glass,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0
1975,Whitmore,0,0,1,0,5,2,Hell,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
1975,Adjani,0,0,0,1,1,2,Adele,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
1975,Fletcher,0,0,0,1,2,1,Cuckoo,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0
1975,Jackson,0,0,0,1,3,2,Hedda,1,0,0,0,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1975,Kane,0,0,0,1,4,2,Hester,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
1975,Margret,0,0,0,1,5,2,Tommy,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0
1974,Chinatown,1,0,0,0,1,2,Chinatown,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,292
1974,Conversation,1,0,0,0,2,2,Conversation,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,366
1974,Godfather2,1,0,0,0,3,1,Godfather2,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200,117
1974,Inferno,1,0,0,0,4,2,Inferno,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,119
1974,Lenny,1,0,0,0,5,2,Lenny,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,149
1974,Cassavetes,0,1,0,0,1,2,Woman,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,CoppolaFF,0,1,0,0,2,1,Godfather2,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,Fosse,0,1,0,0,3,2,Lenny,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Polanski,0,1,0,0,4,2,Chinatown,11,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1974,Truffaut,0,1,0,0,5,2,Day,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Carney,0,0,1,0,1,1,Harry,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0
1974,Finney,0,0,1,0,2,2,Orient,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1974,Hoffman,0,0,1,0,3,2,Lenny,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1974,Nicholson,0,0,1,0,4,2,Chinatown,11,1,1,1,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0
1974,Pacino,0,0,1,0,5,2,Godfather2,11,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1974,Burstyn,0,0,0,1,1,1,Alice,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1974,CarrollD,0,0,0,1,2,2,Claudine,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1974,Dunaway,0,0,0,1,3,2,Chinatown,11,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1974,Perrine,0,0,0,1,4,2,Lenny,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1974,Rowlands,0,0,0,1,5,2,Woman,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0
1973,Cries,1,0,0,0,1,2,Cries,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,467
1973,Exorcist,1,0,0,0,2,2,Exorcist,10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122,97
1973,Graffiti,1,0,0,0,3,2,Graffiti,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,244
1973,Sting,1,0,0,0,4,1,Sting,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,129,98
1973,Touch,1,0,0,0,5,2,Touch,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,286
1973,Bergman,0,1,0,0,1,2,Cries,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Bertolucci,0,1,0,0,2,2,Tango,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Friedkin,0,1,0,0,3,2,Exorcist,10,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1973,Hill,0,1,0,0,4,1,Sting,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,Lucas,0,1,0,0,5,2,Graffiti,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Brando,0,0,1,0,1,2,Tango,2,0,1,1,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1973,Lemmon,0,0,1,0,2,1,Tiger,3,0,0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
1973,Nicholson,0,0,1,0,3,2,Detail,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1973,Pacino,0,0,1,0,4,2,Serpico,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0
1973,Redford,0,0,1,0,5,2,Sting,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1973,Burstyn,0,0,0,1,1,2,Exorcist,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
1973,Jackson,0,0,0,1,2,1,Touch,5,1,0,0,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,37,0,0
1973,Mason,0,0,0,1,3,2,Cinderella,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0
1973,Streisand,0,0,0,1,4,2,Way,6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1973,Woodward,0,0,0,1,5,2,Summer,2,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1972,Cabaret,1,0,0,0,1,2,Cabaret,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,408
1972,Deliverance,1,0,0,0,2,2,Deliverance,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,240
1972,Emigrants,1,0,0,0,3,2,Emigrants,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,184
1972,Godfather,1,0,0,0,4,1,Godfather,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,175,377
1972,Sounder,1,0,0,0,5,2,Sounder,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,184
1972,Boorman,0,1,0,0,1,2,Deliverance,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,CoppolaFF,0,1,0,0,2,2,Godfather,10,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1972,Fosse,0,1,0,0,3,1,Cabaret,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Mankiewicz,0,1,0,0,4,2,Sleuth,4,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Troell,0,1,0,0,5,2,Emigrants,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Brando,0,0,1,0,1,1,Godfather,10,1,1,1,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,0,48,0,0
1972,Caine,0,0,1,0,2,2,Sleuth,4,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1972,Olivier,0,0,1,0,3,2,Sleuth,4,0,1,2,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,65,0,0
1972,OToole,0,0,1,0,4,2,Ruling,1,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1972,Winfield,0,0,1,0,5,2,Sounder,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1972,Minnelli,0,0,0,1,1,1,Cabaret,10,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0
1972,Ross,0,0,0,1,2,2,Lady,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
1972,Smith,0,0,0,1,3,2,Travels,4,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1972,Tyson,0,0,0,1,4,2,Sounder,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1972,Ullman,0,0,0,1,5,2,Emigrants,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0
1971,Clockwork,1,0,0,0,1,2,Clockwork,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,113
1971,Fiddler,1,0,0,0,2,2,Fiddler,8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,181,159
1971,French,1,0,0,0,3,1,French,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,104,186
1971,Nicholas,1,0,0,0,4,2,Nicholas,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,119
1971,Picture,1,0,0,0,5,2,Picture,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,190
1971,Bogdanovich,0,1,0,0,1,2,Picture,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Friedkin,0,1,0,0,2,1,French,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1971,Jewison,0,1,0,0,3,2,Fiddler,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Kubrick,0,1,0,0,4,2,Clockwork,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Schlesinger,0,1,0,0,5,2,Sunday,4,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Finch,0,0,1,0,1,2,Sunday,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1971,Hackman,0,0,1,0,2,1,French,8,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0
1971,Matthau,0,0,1,0,3,2,Kotch,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
1971,Scott,0,0,1,0,4,2,Hospital,2,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0
1971,Topol,0,0,1,0,5,2,Fiddler,8,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0
1971,Christie,0,0,0,1,1,2,McCabe,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1971,FondaJ,0,0,0,1,2,1,Klute,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0
1971,Jackson,0,0,0,1,3,2,Sunday,4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1971,RedgraveV,0,0,0,1,4,2,Mary,5,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1971,Suzman,0,0,0,1,5,2,Nicholas,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1970,Airport,1,0,0,0,1,2,Airport,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,406
1970,Five,1,0,0,0,2,2,Five,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,216
1970,Love,1,0,0,0,3,2,Love,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,120
1970,Mash,1,0,0,0,4,2,Mash,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,445
1970,Patton,1,0,0,0,5,1,Patton,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,435
1970,Altman,0,1,0,0,1,2,Mash,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,Fellini,0,1,0,0,2,2,Satyricon,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,Hiller,0,1,0,0,3,2,Love,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1970,Russell,0,1,0,0,4,2,Women,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,Schaffner,0,1,0,0,5,1,Patton,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,DouglasMe,0,0,1,0,1,2,Never,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
1970,Jones,0,0,1,0,2,2,Great,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1970,Nicholson,0,0,1,0,3,2,Five,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1970,ONeal,0,0,1,0,4,2,Love,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1970,Scott,0,0,1,0,5,1,Patton,10,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0
1970,Alexander,0,0,0,1,1,2,Great,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1970,Jackson,0,0,0,1,2,1,Women,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1970,MacGraw,0,0,0,1,3,2,Love,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0
1970,Miles,0,0,0,1,4,2,Ryan,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1970,Snodgrass,0,0,0,1,5,2,Diary,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0
1969,Anne,1,0,0,0,1,2,Anne,10,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145,110
1969,Butch,1,0,0,0,2,2,Butch,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,195
1969,Hello,1,0,0,0,3,2,Hello,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,112
1969,Midnight,1,0,0,0,4,1,Midnight,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,317
1969,Z,1,0,0,0,5,2,Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,120
1969,CostaGavras,0,1,0,0,1,2,Z,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Hill,0,1,0,0,2,2,Butch,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Penn,0,1,0,0,3,2,Alice,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Pollack,0,1,0,0,4,2,Horses,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Schlesinger,0,1,0,0,5,1,Midnight,7,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1969,Burton,0,0,1,0,1,2,Anne,10,1,0,1,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
1969,Hoffman,0,0,1,0,2,2,Midnight,7,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1969,OToole,0,0,1,0,3,2,Goodbye,2,0,0,1,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0
1969,Voight,0,0,1,0,4,2,Midnight,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1969,Wayne,0,0,1,0,5,1,Grit,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,62,0,0
1969,Bujold,0,0,0,1,1,2,Anne,10,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0
1969,FondaJ,0,0,0,1,2,2,Horses,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1969,Minnelli,0,0,0,1,3,2,Sterile,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
1969,Simmons,0,0,0,1,4,2,Happy,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1969,Smith,0,0,0,1,5,1,Prime,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1968,Funny,1,0,0,0,1,2,Funny,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,208
1968,Lion,1,0,0,0,2,2,Lion,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,134,166
1968,Oliver,1,0,0,0,3,1,Oliver,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,125
