Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,Ch1,Ch2,Ch3,Ch4,segment,segmentind,year,yearind,miles,milesind,milesa,night,nightind,nighta,gender,genderind,age,ageind,agea,educ,educind,region,regionind,Urb,Urbind,income,incomeind,incomea,Choice
477,9049,5,1,0,0,0,0,2,0,0,4,0,0,1,0,1,2,1,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,2,0,3,3,1,0,1,2,7,2,0,0,0,0,2,0,0,1,0,0,1,0,3,2,1,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9050,6,0,1,0,2,1,0,0,0,0,2,3,0,2,0,3,0,1,3,0,3,0,2,0,2,2,0,0,0,0,1,2,0,2,0,2,0,4,3,0,5,0,1,0,3,2,0,0,0,0,1,1,0,2,0,3,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9051,7,0,0,2,0,0,0,1,1,3,2,2,0,0,2,3,0,0,3,0,4,0,0,3,0,0,0,3,1,3,2,3,0,0,1,3,0,0,3,0,7,0,0,2,0,0,0,3,2,3,1,1,0,0,3,3,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9052,8,2,0,0,4,2,1,3,2,0,0,0,0,0,0,0,4,3,0,2,12,1,0,0,1,1,2,3,2,0,0,0,0,0,0,0,3,3,0,1,12,3,0,0,6,1,1,3,1,0,0,0,0,0,0,0,2,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
477,9053,9,0,1,1,0,0,1,0,2,1,1,0,2,1,0,0,0,2,0,0,1,0,2,5,0,0,3,0,1,3,1,0,1,1,0,0,0,2,0,0,12,0,1,4,0,0,2,0,1,2,2,0,1,4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
477,9054,10,2,1,1,0,2,0,0,0,0,0,0,1,4,1,0,0,0,1,2,7,3,1,3,0,2,0,0,0,0,0,0,1,2,1,0,0,0,1,1,8,3,1,4,0,1,0,0,0,0,0,0,2,4,1,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9055,11,0,2,0,6,0,0,2,0,1,0,1,0,3,0,3,4,0,0,1,10,0,2,0,4,0,0,3,0,4,0,1,0,4,0,3,3,0,0,1,6,0,1,0,4,0,0,3,0,4,0,1,0,2,0,1,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9056,12,0,0,3,5,1,3,1,0,0,0,3,1,0,0,3,3,0,0,0,9,0,0,2,5,1,1,2,0,0,0,1,1,0,0,3,4,0,0,0,7,0,0,1,5,1,3,2,0,0,0,3,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch1
477,9057,13,2,0,3,2,0,0,0,1,0,1,0,0,0,1,0,3,2,1,0,1,2,0,1,5,0,0,0,1,0,2,0,0,0,2,0,3,3,3,0,9,3,0,2,4,0,0,0,2,0,1,0,0,0,1,0,4,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
477,9058,14,0,2,0,0,1,1,1,0,1,0,0,1,0,0,1,0,4,1,0,9,0,1,0,0,2,3,2,0,4,0,0,2,0,0,2,0,1,3,0,8,0,1,0,0,2,1,3,0,1,0,0,1,0,0,1,0,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch1
477,9059,15,1,0,0,0,0,0,2,1,0,1,1,0,1,1,2,0,0,0,1,3,1,0,0,0,0,0,1,1,0,2,1,0,1,3,2,0,0,0,1,4,3,0,0,0,0,0,3,2,0,1,2,0,1,2,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9060,16,0,0,0,6,0,0,0,0,4,0,3,1,0,1,0,1,3,2,1,8,0,0,0,1,0,0,0,0,2,0,1,2,0,1,0,2,3,3,1,9,0,0,0,5,0,0,0,0,3,0,1,2,0,1,0,3,4,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
477,9061,17,3,2,2,0,2,2,0,2,0,2,0,0,2,0,0,2,0,0,0,7,1,1,2,0,1,2,0,1,0,1,0,0,4,0,0,2,0,0,0,5,1,1,4,0,1,1,0,1,0,2,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9062,18,1,0,0,5,1,2,0,2,1,0,1,0,4,0,0,0,0,1,0,2,3,0,0,4,1,3,0,1,3,0,1,0,3,0,0,0,0,1,0,3,1,0,0,6,2,3,0,1,3,0,3,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
477,9063,19,0,2,3,0,0,0,3,0,0,1,0,1,0,2,3,0,4,0,1,3,0,1,2,0,0,0,1,0,0,2,0,1,0,2,2,0,3,0,2,3,0,1,4,0,0,0,2,0,0,2,0,1,0,2,3,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,Over 400 Miles,9,500,31% To 40%,4,40,Female,1,30 To 39,2,30,Some College (1-3 Years),5,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
478,9064,1,0,2,0,1,2,0,1,2,2,2,0,0,0,0,0,0,2,3,0,5,0,2,0,6,2,0,3,1,1,2,0,0,0,0,0,0,2,3,0,5,0,2,0,3,1,0,3,1,4,1,0,0,0,0,0,0,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9065,2,0,0,5,0,0,2,0,0,0,0,2,2,2,1,3,1,0,0,2,12,0,0,3,0,0,3,0,0,0,0,1,1,3,2,2,2,0,0,2,8,0,0,1,0,0,2,0,0,0,0,3,2,3,2,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9066,3,2,2,0,1,2,0,0,0,0,0,0,1,4,2,0,0,0,1,1,11,2,1,0,5,2,0,0,0,0,0,0,1,4,2,0,0,0,3,1,3,3,1,0,1,1,0,0,0,0,0,0,2,3,2,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch3
478,9067,4,1,0,2,0,0,0,1,1,4,1,0,0,0,0,3,1,3,0,0,4,1,0,2,0,0,0,2,2,4,1,0,0,0,0,1,4,4,0,0,3,1,0,5,0,0,0,1,1,1,2,0,0,0,0,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9068,5,0,0,0,0,0,3,1,2,0,2,1,1,2,3,0,0,0,2,0,11,0,0,0,0,0,1,1,2,0,2,2,2,2,2,0,0,0,3,0,8,0,0,0,0,0,3,3,2,0,1,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9069,6,0,2,0,2,0,3,0,0,3,0,2,0,0,0,3,1,4,0,2,2,0,1,0,3,0,1,0,0,4,0,3,0,0,0,3,2,2,0,1,8,0,1,0,4,0,3,0,0,4,0,1,0,0,0,1,2,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9070,7,3,0,4,1,1,0,0,0,0,1,2,0,0,2,0,3,0,3,0,2,3,0,5,4,1,0,0,0,0,2,3,0,0,3,0,3,0,1,0,12,1,0,4,5,1,0,0,0,0,1,2,0,0,2,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9071,8,0,1,4,0,1,0,2,2,3,0,0,1,3,0,2,0,0,0,0,10,0,1,5,0,1,0,2,2,4,0,0,2,2,0,2,0,0,0,0,1,0,1,5,0,1,0,2,1,4,0,0,2,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9072,9,1,1,0,0,0,2,2,2,0,0,0,0,0,3,0,1,2,0,2,1,2,2,0,0,0,2,2,1,0,0,0,0,0,3,0,3,4,0,1,6,2,1,0,0,0,2,3,1,0,0,0,0,0,2,0,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9073,10,0,0,5,0,1,3,0,0,0,1,0,0,3,0,2,0,2,3,2,5,0,0,3,0,1,2,0,0,0,1,0,0,4,0,3,0,4,1,1,4,0,0,5,0,1,3,0,0,0,1,0,0,1,0,2,0,4,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9074,11,1,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,3,0,0,4,1,0,0,5,0,3,3,0,1,0,1,2,3,0,0,0,3,0,0,6,2,0,0,6,0,2,2,0,1,0,2,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch3
478,9075,12,2,2,2,0,0,0,0,0,1,2,1,0,0,3,0,0,0,1,2,6,2,2,4,0,0,0,0,0,1,1,3,0,0,3,0,0,0,3,2,3,2,2,4,0,0,0,0,0,4,2,2,0,0,2,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9076,13,3,0,0,2,2,0,0,1,0,0,0,1,3,0,3,2,0,3,0,3,3,0,0,6,2,0,0,1,0,0,0,1,4,0,2,1,0,3,0,1,3,0,0,2,2,0,0,1,0,0,0,2,4,0,1,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch1
478,9077,14,0,2,4,4,0,0,3,2,0,1,2,0,0,0,3,0,0,0,2,12,0,2,1,4,0,0,3,1,0,1,2,0,0,0,1,0,0,0,2,8,0,2,2,3,0,0,3,1,0,2,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9078,15,0,0,1,0,1,3,0,0,4,1,0,2,0,3,0,4,4,0,0,9,0,0,4,0,2,3,0,0,1,2,0,2,0,1,0,3,2,0,0,10,0,0,1,0,2,1,0,0,2,2,0,2,0,3,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch4
478,9079,16,0,2,0,6,0,2,2,0,4,0,0,2,0,2,1,0,0,2,0,10,0,2,0,2,0,2,2,0,2,0,0,2,0,2,2,0,0,2,0,11,0,1,0,2,0,1,3,0,1,0,0,1,0,1,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch3
478,9080,17,1,0,0,4,1,0,0,2,0,0,1,0,2,0,0,4,4,0,1,10,2,0,0,4,2,0,0,1,0,0,3,0,1,0,0,2,2,0,2,12,3,0,0,3,1,0,0,1,0,0,2,0,3,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch3
478,9081,18,2,0,4,0,2,3,0,1,2,0,2,2,0,0,0,0,0,0,2,12,3,0,5,0,2,3,0,1,3,0,2,2,0,0,0,0,0,0,1,2,1,0,4,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch2
478,9082,19,0,1,0,0,0,0,2,0,0,2,0,0,4,3,1,2,1,1,0,1,0,2,0,0,0,0,1,0,0,2,0,0,2,3,2,4,2,3,0,4,0,2,0,0,0,0,1,0,0,1,0,0,3,3,3,3,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,101 To 150 Miles,3,150,31% To 40%,4,40,Female,1,Under 30,1,28,College Graduate (4 Years),1,W,5,Urban/City,3,"$160,000 to $169,999",15,160000,Ch3
479,9083,1,1,0,0,0,0,1,0,1,4,0,0,0,3,2,3,3,0,0,1,11,3,0,0,0,0,1,0,1,4,0,0,0,3,3,3,3,0,0,1,10,2,0,0,0,0,3,0,2,2,0,0,0,1,2,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9084,2,0,2,4,6,1,0,3,0,0,0,3,1,0,0,0,0,4,3,0,12,0,2,3,6,1,0,1,0,0,0,3,2,0,0,0,0,2,2,0,10,0,2,1,1,1,0,3,0,0,0,3,1,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
479,9085,3,0,1,0,3,0,2,0,2,0,1,1,2,2,0,0,1,0,0,0,9,0,1,0,5,0,1,0,1,0,1,1,1,2,0,0,4,0,0,0,12,0,2,0,6,0,1,0,1,0,2,3,2,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9086,4,3,0,1,0,1,0,2,0,0,1,0,0,0,2,3,0,2,0,1,6,2,0,2,0,2,0,1,0,0,2,0,0,0,3,2,0,4,0,1,3,3,0,4,0,1,0,3,0,0,1,0,0,0,3,1,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
479,9087,5,0,0,0,0,2,0,3,0,1,2,2,0,2,0,0,1,0,1,2,1,0,0,0,0,2,0,1,0,3,2,3,0,3,0,0,4,0,1,2,4,0,0,0,0,2,0,2,0,2,2,1,0,1,0,0,4,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9088,6,0,0,1,4,0,1,0,2,3,0,0,0,0,2,1,0,3,2,0,3,0,0,3,6,0,3,0,2,1,0,0,0,0,3,2,0,1,2,0,2,0,0,3,6,0,2,0,2,2,0,0,0,0,2,3,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
479,9089,7,3,2,2,3,0,0,0,0,1,1,0,2,0,0,0,1,0,0,2,8,1,2,2,1,0,0,0,0,3,2,0,1,0,0,0,2,0,0,2,10,1,2,2,3,0,0,0,0,4,2,0,1,0,0,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9090,8,0,1,0,0,2,0,0,2,0,0,3,1,4,2,1,0,1,0,0,3,0,2,0,0,2,0,0,1,0,0,2,1,4,2,2,0,4,0,0,4,0,2,0,0,2,0,0,2,0,0,2,2,3,2,2,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9091,9,2,0,0,0,0,2,3,1,0,1,0,1,0,0,0,2,3,3,0,10,1,0,0,0,0,3,2,2,0,1,0,2,0,0,0,1,4,2,0,4,1,0,0,0,0,3,1,1,0,2,0,2,0,0,0,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9092,10,3,2,2,0,1,2,3,0,3,0,0,0,3,0,0,0,0,3,0,8,2,1,5,0,1,2,3,0,1,0,0,0,2,0,0,0,0,2,0,8,1,1,3,0,1,1,2,0,2,0,0,0,4,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9093,11,1,0,0,4,0,0,2,0,0,0,1,0,1,3,1,0,0,1,2,3,3,0,0,3,0,0,1,0,0,0,2,0,3,2,3,0,0,3,1,3,3,0,0,2,0,0,3,0,0,0,2,0,4,1,2,0,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch2
479,9094,12,0,2,0,2,2,3,0,1,4,2,2,0,0,2,0,0,0,0,0,8,0,2,0,5,1,3,0,1,3,2,1,0,0,3,0,0,0,0,0,10,0,1,0,5,1,3,0,1,2,1,2,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9095,13,0,1,5,0,0,0,0,0,4,0,0,1,0,0,3,1,3,2,2,4,0,1,4,0,0,0,0,0,1,0,0,2,0,0,1,1,2,1,1,4,0,2,3,0,0,0,0,0,2,0,0,1,0,0,3,3,2,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9096,14,3,0,4,0,0,0,3,0,0,1,2,1,0,1,3,1,0,0,0,7,2,0,5,0,0,0,1,0,0,1,1,2,0,3,2,1,0,0,0,5,1,0,4,0,0,0,3,0,0,1,1,1,0,2,3,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9097,15,0,0,0,4,2,3,0,2,0,1,0,0,4,0,3,0,4,0,1,12,0,0,0,1,2,3,0,2,0,1,0,0,4,0,2,0,1,0,1,9,0,0,0,3,1,1,0,1,0,1,0,0,3,0,3,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9098,16,0,0,1,4,0,0,1,1,3,0,3,0,1,0,0,1,2,0,0,11,0,0,3,1,0,0,2,2,4,0,2,0,1,0,0,2,1,0,0,11,0,0,4,2,0,0,2,2,3,0,2,0,4,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
