sentiment,tweet
2,Just realized who will be liable when self-driving cars get in accidents: no one. Corporations will have you waive your rights on purchase.
2,And why would I want one? @FastCompany: Will you ever be able to afford a self-driving car? 
2,Listen Copernicus nobody cares about your dorky ass self driving your shit expensive car and how you don't know how to drive it.
2,"@susie_c ugh ugh ugh...  This is where shit like ""self driving taxis will solve our traffic problems"" come from. #killitwithfire"
2,Those self driving cars weird me out ðŸ™…
2," yeah, you dont want to move there google self driving cars arent safe"
2,"As former QA, I fear bugs in self-driving cars. Then I look around at folks and fear other drivers more than software."
2,Girl in driver seat of self-driving car looked so bored.
2,".@jeresig Trains can go most of the way, though, with buses, bikes, cars providing the last leg. What's sad is that self-driving cars are"
2,"That's German engineering ðŸ‘Œ although I don't agree with Audi's self driving car they're releasing soon, that's just creepy."
2,These d@rn self driving cars! Was headed 2 the gym and ended up at the donut shop! ðŸ˜œðŸ©ðŸ˜Š Feliz Friday! ðŸ˜˜ http://t.co/f5c3atsl89
2,"This scares me. @cschweitz: Self-driving cars can navigate the road, but can they navigate the law? "
2,"@BWJones @mikemol self driving cars, self shooting guns. Problems solved."
2,@GuilRosmer I am not against self-driving cars. I will just never own one.
2,"Oh. A self driving car seems like a good idea.  Will they have a separate ""Car prison"" when these cars start running people over?"
2,The reason I'm skeptical of self-driving cars is that it will only take one accident for people to freak out and stop trusting them.
2,Who is liable when a self-driving car self-crashes? http://t.co/ONEHiLXx
2,"@stevevance AFAIK, those self driving cars only work on the highway. I certainly wouldn't trust them in city streets among bikers and peds."
2," Will Self-Driving Cars Change the Rules of the Road? http://t.co/RRzzSHmN via uh oh, it's like iRobot in real-life."
2,Careful it's a self driving car! http://t.co/eLkdCpng
2,That's crazy!!! My last RT I dont think people are ready for self driving vehicles
2,Plus who has enough money to afford a self driving car....not the majority I know that much
2,"Can't wait for Google's self-driving cars to be available to the public, so a hacker 500 miles away can steal my car over the Internet."
2,I saw one of those self driving google cars on the way home...mainey shit.
2,@tjnahigian @TeslaMotors the car feels like heaven on steroids. Would never want a self driving car after pushing the tesla
2,"Self-driving car danger, goodbye showroom, hello e-parking: Inside the next auto tech wave: If you thought auto... http://t.co/VD3sVxQcHe"
2,Self-driving car by 2015. Which brings this question: when is technology over the top and robbing us of being humans? Thoughts?
2," considering most driving jobs will be threatened by self driving cars in 5 years, you are not far off."
2,Everyone wants a self driving car. Have they ever thought how boring that would be with the way cars are designed now?
2,Self driving cars by 2020!?!? So who's fault is the accident? #crazy
2,The new Bing logo looks like one of Google's self-driving cars ran over the Office logo.
2,BloombergNews: Self-driving vehicles seen accelerating faster than laws that accommodate them | 
2,The self driving cars always freak me out (@ Google Ventures) http://t.co/EJYyhoTAFW
2,Read an article advocating technology for self driving cars... But.. Where's the fun in that?
2,"""@Forbes: Bill Ford says that self-driving cars are coming - but the country isn't ready for them http://t.co/qhUmM5qfRC""#AutoMarketing"
2,Ford: Self-driving cars are coming. But the technology will arrive before society figures out how to make it work.
2,"Yay, CarPlay!   No, unless Apple someday comes out w/ a self-driving iCar, this tech is completely useless to me. Driving + me = ðŸ’©ðŸ‘Ž"
2,Self-driving cars are a techno-suburban non-solution to a problem we already have a solution for.
2,"innovations: Sorry, Volvo. Magnetic roads for self-driving cars are a pipe dream. agree!"
2,Self-driving cars will probably flip into the nearest ditch when midnight GMT rolls around. I trust nothing that comes out of my profession.
2,@RadarCowboy fair point. I just tire of hearing about self driving cars as some kind of magic cure for lots of ills.
2,So when self-driving cars become a thing... what happens when these cars get in an accident? Who's to blame?
2,"Self driving car demo included a great deal of screaming from the person in the ""driver's"" seat. Lol #ciscops14"
2,"Today, a self driving car passed me on Hwy 101. I felt like the algorithm was judging me. And my driving."
2,Gleefully awaiting the day that self driving cars lead to every last cab driver in this city losing their job.
2,"@skamille sounds too risky to put ""raw"" community based maps in a self driving car. Even static ""quality"" maps have tons of issues..."
2,@pomeranian99 the transition between here and self-driving cars is going to be interesting-- and maybe hazardous!
2,Can I say I don't care about self driving cars? #WWDC
2,Demo glitches. Hate it. #WWDC Self-driving car wont go.
2,Roads and bridges! #tcot RT @Rare: Feds already trying to ban self-driving cars http://t.co/4SYMkgdYPk
2,"That moment after the drones, robots &amp; self driving cars that you hope Google's AI doesn't become sentient."
2,I really wanted to swerve into Google's self-driving car to see if it really is a self-driving car ðŸ˜‚ http://t.co/belCLOz9Lf
2,"The self-driving car will glide effortlessly thru city streets, w/ frontside air cushions to let pedestrians flow comfortably over the hood."
2,"@sharrowsDC @thisisbossi perhaps, but the people who hate bikes are going to hate self-driving cars even more."
2,"People complain about texting and driving, this about what #google self driving  cars are doing while driving!"
2,@google self-driving cars in snow will be a tough problem to solve still
2,@motomatters @Spalders  Self-driving cars will be fired on with withering accuracy in many rural areas. Or at least ticketed by the Sheriff.
2,their so-called self-driving cars? Nope. Someone's driving each car remotely from the home office.
2,There are two things I will never want in a car: cute and self-driving. http://t.co/RdGYKTaOdK
2,A self-driving car from the company who has helped make commuting even less necessary? What's the end game? http://t.co/2B7AgEa7SM
2,"Self driving cars = yet more time with our precious, precious screens."
2,@BBCWorld: Google's own self-driving cars:If I get behind one in a 30mph zone I will be upset! http://t.co/lNkpzM7tQ5 http://t.co/ZysrN7lDgj
2,"""@FacesPics: Google's new self-driving car http://t.co/PyJGiWt3TO"" looks like rolie polie olieee"
2,I write software for a living. Self driving cars dont excited me.  #ohshitoffbyonecrash
2,"Future's here. Self driving cars, once in mass market, has got to be the most disruptive thing since PCs. http://t.co/BV7Xrxny9G"
2,I'm imagining the streets of the Mission clogged with self driving cars endlessly circling around looking for parking.
2,I was following one of these new Google self-driving cars on I280 today. Speed was 72mph... Do they do self-speeding tickets too? :)
2,@cstross My experience doing QA says I fear revs 1 through 5 of self-driving cars.
2,"As a bicyclist, @GM ignition problem makes me wonder if the world is ready for self-driving cars. If we haven't mastered the ignition..."
2,When we master self driving cars think of the unemployment it will cause
2,"Date idea: Here, let me hop in my self-driving car. I'll go pick up a nice self-eating dinner and we'll enjoy some self-loathing. #DaFUTURE"
2,"Really, you like a world with self-driving cars? What about just a better global transport structure, trains and such, @pmarca?"
2,Couldn't disagree more! @SAI: Here's the problem with self-driving cars. Real people really like driving their cars. http://t.co/1ue0gYp3qm
2,Why self driving cars? I enjoy driving. Invent self washing dishes @google #solverealproblems
2,Self-driving-car -on-self-driving-car road rage is how Transformers 5 begins.
2,Maybe #Google should spend less time on a self-driving care and more time on Google Places and Google Maps. #Burn
2,"Dear @google: sign me up for self driving cars, but I wouldnt be caught dead in your ugly ass idea of what one looks like. #sorrynotsorry"
2,"If this is @google's idea of a self-driving car, I'll take the bus. Driving around lookin' like Steve Urkel. http://t.co/EwIrkSeBe0"
2,"Cal me a Luddite, but I don't want a self driving car. Driving is a passion! I enjoy each gear change and turn of the steering wheel."
2,Google's new self-driving car reminds me too much of the Howard from Clear History.
2,I promise you that the last thing this world needs is a self-driving car.
2,I don't really understand the point of a self driving car if it only goes 25 mph. No steering wheel or breaks. Just lazy Americans.
2,"Well, thats the other part of it; ubiquitous self-driving cars will make actually owning a car pointless for non-enthusiasts."
2,"#Google is working on self driving, I am thinking local government might want that stopped. The loss or shift of a lot of money out there"
2,hey @google what's the deal with drinking and self driving cars? that's true disruption
2,"My only fear of self-driving cars is that it will make people even lazier, leading to a Wall-e-esque future like this http://t.co/YzlPxjq5Nt"
2,Somebody on the Internet made a good point about the negatives self-driving cars will have on career truck drivers.
2,"The self-driving car will have a truly massive economic impact many, many industries. Insane disruption. But in equal, opportunity."
2,Self-driving cars? Isn't that why we have public transportation? #GoogleSelfDrivingCar
2,"And, when we talk abt self-driving cars we must remember the glorious fantasy that is Autonomous Intersection Mgmt https://t.co/6ozh8NAace"
2,"What is this self-driving car nonsense? I swear, I feel like humans will have to do absolutely nothing for themselves in about a week."
2,Indian telcos have unlimited mileage self driving car. After 2 KM it runs slower than walking.  @prasanto
2,@SellPuts @CthruHD People who would buy a self driving car are pathetic. I assume they'll come with racks on back for the rascal scooter...
2,Self driving cars?  Hard pass #notaboutthatlife
2,Self-driving cars are probably going to suck a bit.
2,@sarahwilsey wow....... Technology is getting ridiculous. Like why do we need self driving cars?!
2,Why is google putting so much into self driving cats when we can take the bus
2,Blind cars/self driving cars: how the negatives can outweigh the positives https://t.co/2hEB3SH4t4 via @audioboo
2,So I suppose apple fans think it's possible to magically skip the entire real-world proving ground phase of self driving cars?
2,"@emilymbadger @schala09 in urban environments, even self-driving cars take up too much space and doesn't carry enough in and out."
2,Gonna come out and say it: I am scared shitless of self-driving cars. But keep in mind I am also scared shitless of human-driven cars.
2,"@TheOnion Would I use a self driving car? Probably not. In 10 years, will I have a choice? Probably not. #takingover"
2,"It takes a LOT of money to reason with municipalities, fight anqituated unions, and buy self driving cars #uber"
2,hey @google instead of self driving cars can you develope self cooking pizza? thanks
2,@asmallteapot Putting charging stations in every 100 miles or so is nothing compared to what self driving needs based on current tech
2,Here's why building bigger roads make traffic worse. http://t.co/nOZpzsxa0w  take heed @google self-driving cars will only cause congestion
2,I just dont believe in self-driving cars. Unless theres a significant upgrade in infrastructure. Think roads = railway tracks.
2,"Self-driving cars ""dont make business sense in an era of decreasing real wages for semi-skilled labor"" http://t.co/SKKWded3SL"
2,Self-Driving Cars Will Turn Surveillance Woes Into a Mainstream Worry | Opinion | WIRED http://t.co/VPoYDyQMbG
2,Self-Driving Cars Will Turn Surveillance Woes Into a Mainstream Worry | WIRED #worried  http://t.co/JWZASLqUyJ
2,"@emilymbadger @schala09 jeez, I have WAY better arguments of why self-driving cars will not be the panacea people are dreaming them to be."
2,And we dont even have self-driving trains yet. Not even in subways in major cities. Why do we think this will happen for cars?
2,"@zoelle can't help but agree w/ him. The user experience of @Microsoft thermostats, self-driving cars, &amp; glasses just isn't as good. or Zune"
2,self driving cars are all government spying #LEAVEUSALONE
2,Google's self-driving car has a few bugs http://t.co/Ve1Qr3jOIE
2,"Factsionary: Self-driving cars are legal in Nevada, Florida, and California.ColeHutchins15 looks like we're not going to Nevada anymore"
2,Google's Self-Driving Car Has A Few Bugs http://t.co/tq3Qw3RCNn
2,Self driving cars are cool but there are dangers to the technology as well. https://t.co/pK5vuNGYEz
2,Making people look retarded since 98 @WIRED: The major design flaw in Google's new self-driving car 
2,"Military robots, #drones &amp; self-driving cars. Now add all-seeing satellites (#Skybox) to Google's (Cyberdyne Systems) doomsday army. #Skynet"
2,Are Self-Driving Cars Safe?: The idea of trusting a car to drive itself can be eerie. Though most of us rely... http://t.co/1EZgKLZuH6
2,"Automakers are hoping to sell self-driving cars by 2020, but who will be liable in an event of a crash? http://t.co/HJSScL3fos via @latimes"
2,Local drivers not impressed with new self-driving technology: Ford has unveiled a car that makes parking easier... http://t.co/a86S5IIS1f
2,The questions from the audience was interesting.... Not sure if I want a self-driving car.   #GartnerSym
2,"mathowie Technology has, but society won't accept self-driving cars.This"
2,Self driving car doesn't move out of the way if its stopped and you backup into it #proTip
2,Who needs self driving cars? #puppypower @ The Mods (Modulars) http://t.co/vT7gZ2v4Gy
2,"Breaking: Self-driving cars ..."" &lt; yeah, that's what worries me the most"
2," I like driving, so I am not sure I want a self driving car."
2,Anti-progress Commies! RT @DRUDGE_REPORT: Feds press states not to allow general use of self-driving cars... http://t.co/0oPVDWmKx0
2,Let @Audi lead the way RT @CNET Does the thought of self-driving carsmake you nervous? The NHTSA wants regulations. http://t.co/8ywLVJ4BsV
2,"These crazy projects like Glass or self-driving cars are just small checks in the beginning, Larry says. http://t.co/J9fsdpiVFZ"
2,"Nonsense -&gt; RT @sarahcuda: For self-driving cars, why do we trust tech companies more than auto makers? http://t.co/2DH0X8nLD5 fascinating"
2,"So Google is struggling censoring 250k peoples data, but are testing self driving cars. They should probably try a bit harder."
2,"""Self-Driving Cars = More Traffic"" MT @grescoe: ""In US there's an inexhaustible desire to live further from things"" http://t.co/8BdiLsoBo7"
2,@saralivingston No. Time series geospatial analysis. Tho I do think cabbies will be disrupted with self driving cars.
2,Eric Schmidt: big problem with self driving car is it goes the speed limit $goog
2,Just saw one of Google's self driving cars. On the road. The guy in the drivers seat smiled at me. When he should have been driving.
2,he most annoying thing about self-driving cars: they obey the speed limit. Hadnt thought of that. Oh crap.
2,Interesting &amp; true I suspect @cinnamon_carter: The Annoying Thing About Self-Driving Cars: They Obey the Speed Limit 
2,@PortlandAfoot The problem I have with self-driving cars is that so far it's a Google monopoly and Schmidt is aggressively pitching them.
2,Who needs a self-driving car when you can drive a car yourself? #mindblown #irony #googlecar http://t.co/ETHhnU44
2,I shudder to think what the nut jobs with megaphones can do once self-driving cars are commonplace.
2,Self driving google cars are creepy
2,"When self-driving cars are the norm, will we will cease to pay attention to or bother to remember how to get from one place to another?"
2,#googlecar FBI concerned Google's self-driving car could be used as weapon - � get real
2,"Self driving cars are a cool idea, but I worry what will happen when government gets involved. I am afraid I cannot go there."
2,"Indexing the internet, self driving cars, immortality Why cannot Google work on something truly important and fix daylight savings time."
2,"I don't think Google envisaged testing their self driving cars with cows, elephants, auto rickshaws on the road. Will never work in India :)"
2,"with self-driving cars, the infrastructure is still needed, and still entirely unsustainable until we find a completely alternate way"
2,"and self-driving cars still doesnt solve on major issue, the massive infrastructure needed to make cars happy."
2,Realization: I can never won a self-driving car as I get car sick if I'm not the one driving.
2,@newyorkyimby @GuSv01 @MarketUrbanism @ejenk Can't see any chance at all that self-driving cars will make cars as space-efficient as transit
2,"@bwest Just as people are the problem with current vehicles, so too will they be the problem in adoption of self-driving tech. Makes me sad"
2,investments in self driving cars; what's the new opportunity? Racetracks? Us car lovers don't want to be driven around 'by no computer'
2,Jalopnik Why The FBI Fears Self-Driving Cars Could Be 'Lethal Weapons' http://t.co/RcC8LyeKW3
2,"Neighbor 1 - ""the @google self driving will be free, you'll just have to watch ads the whole ride."""
2,Pissed right now because some dude from Stanford stole my self-driving car idea. BS. I thought of that lying in bed at age four. #violated
2,Just cannot believe self-driving cars will ever take off. Who hasn�t experienced a software or computer glitch? Try that at 70 mph!
2,Forget self-driving cars. First we need cars that have a feature that disables texting while driving.
2,"Watching all these truckers go by, I can't help but think of the day when self-driving cars will render their jobs obsolete."
2,The FUD against self driving cars already starts http://t.co/UZQDUu0u
2,"Stanford's self-driving car goes up to 120 mph, making me wonder about the impact of a blown tire. http://t.co/wWKyaVMi"
2,@brainopener jobs go poof! RT @newsycombinator: Googles Self-Driving Cars Are Going to Change Everything http://t.co/5581bCA9
2,It is the USE of MISUSE of technology that is good or bad.  Mark my words: Google self-driving cars will use
2,Google: Self-driving cars 300k miles accident free; I still dont want to share the road with them | http://t.co/f8TRWqLg via @TechCrunch
2,This self-driving car thing seems like a waste. We already have the ultimate self-driving car: trains. Why not spend millions on that?
2,@sharrowsDC Can we get self-driving buses first? Doesn't Vancouver have self-driving trains? That's a better place to start.
2,"Self-driving cars will be a hit until the first family of four is hit by an algorithm, and there is no one to sue. Then they will be done."
2,More stifled innovation:RT@WSJopinion: Federal regulators are putting the brakes on self-driving cars. http://t.co/jsBTvvQRMn
2,@sbyrnes What do we do today that will eventually look broken? Scarier than self-driving cars... letting people drive.
2,6 Simple Things Google's Self-Driving Car Still Can't Handle http://t.co/LCPXbJVYLs
2,Why are we going towards self driving vehicles. Don't most of us like to drive? It's traffic we hate. And insurance. And accidents. Parking!
2,"Has anyone worked out yet whether self-driving cars can make left turns? Apparently, it hasnt been done."
2,"While I'll admit, self driving cars might be cool, I'd be in the Will Smith school of thought where I don't trust robots THAT much..."
2,People would rather be killed by drinks than robots says @bradtem on resistance to self driving cars
2,The outcome of all my self driving car reading: Its still a long way off.
2,"Self driving taxis would be awesome until the robot uprising when they drive you to a forest then kill you, ultra-efficiently."
2,"OK, 1Password decided to work after a restart of my MacBook Air. Whatcha gonna do when your self-driving car goes in circles?"
2,@d_hamann @jbante I hope it's not a self-driving car...
2,There's Still One Major Problem With Google's Self-Driving Cars (GOOG) - SFGate http://t.co/qmSZL0hEOx #tech http://t.co/coTDQlcP2S
2,California taps the brakes on Google's self-driving car's lack of steering wheel and brake pedal: As Google Inc.... http://t.co/07UcwSGSl8
2,Kinda makes you wonder about deliberate sabotage too RT @newsycombinator: Hidden obstacles for self driving cars http://t.co/wJVt38Ys4M
2,"Self-driving cars can't yet tell a rock in the road from a crumpled piece of paper, nor detect potholes http://t.co/VjhphU6W4F  ðŸ˜”"
2,There's Still One Major Problem With Google's Self-Driving Cars - Business Insider http://t.co/afyS9Gl7w1
2,There's Still One Major Problem With Google's Self-Driving Cars - Businessinsider India http://t.co/yGccDaDMLH #tech http://t.co/2op4RNT4G3
2,"Ok...where are the self driving cars we were promised? These people just can't drive, let the robots take over for Petes sake."
2,with Drones @Uber with Self-driving cars @google with Google Glass US Gov. spying on you  I'm telling you SKYNET is behind this
2,I expect self driving cars will frequently visit us humans when they're getting bored dealing with predictable robots like themselves
2,Self driving cars would NOT drive in winter conditions where humans do. Welcome to test in Finland! True for now
2,1: tgt is screwed. 2.  Going will merge uber dispatch with buffer box &amp; self-driving robot cars &amp; next: robots dcs bypassing retail
2,Brad Templeton on worries over self-driving cars: We don't want to be killed by robots; we'd rather be killed by drunks.
2,It is almost 2014. Where are the self-driving cars so we don't have to worry about a DD tonight.
2,"Self-driving cars now legal in California. What about bugs/exploits, isn't that -really- scary? And who is liable in case of an accident?"
2,�HuffingtonPost: Self-driving cars approved in California Hurry up and get to Texas!!!
2,Cali approves Google's self driving. Now all those taxi drivers that are gonna be out of a job can be added to the unemployment % #great
2,They don't even drive right with people! RT @LANow: Talk Back: Should California allow self-driving cars? http://t.co/sWqF1hNc
2,We were promised flying cars by Y2K... Now we're told self-driving cars are almost a reality. I don't think so.. http://t.co/P9EXXHdR
2,"California apparently passed a bunch of ""self-driving car laws"". First law, kill all humans."
2,"California apparently passed a bunch of ""self-driving car laws"". First law; kill all humans."
2,1st spotting today of Google's self-driving car - a bit disappointed it had a driver.  Oh it costs some $300K too http://t.co/poofiFVM
2,"""@LANoiregame: Google's Self-Driving Car Test Video -http://t.co/TEaTZzYO"" CARS ARE TAKEING OVER RUN FOR YOUR LIVES!!!"
2,"@ganjianwei Self driving - electric cars don't provide economic incentives, self-driving have far more positive (non-economic) incentives"
2,Why would anyone need a self driving car?
2,\Self-driving cars are nearly ready. Are we? no we should never have these things!
2,Self driving cars legal in California but marijuana isn't #ThingsYouDontSayToMe #LEGALIZE
2,Between smart phones and self driving cars... Technology is nuts
2,Paranoid? Remember the self-driving cars and Robots. Who (how) will you call for help?  #skynet http://t.co/qkV3wnGsJO
2,"we dont need self-driving cars, we just need people who know how to drive."
2,"#CES2014... Self driving cars, 4K monitors, and that's not even mentioning all the wearable tech.  Damn future, you scary."
2,Apparently self driving cars are about to be sold... How lazy can this generation possibly get holy shit
2,Self-driving cars sound real cool - but the idea of getting in a car that drives using a camera/software scares the shit outta me tbh.
2,@ayeletw @delong my 85 year  old mother and  mother I law can't use tv remote.  Good luck with a self driving car
2,I'd trade a self driving car for no cords in my house. #priorities
2,I don't trust people driving Fords. @mashable: Ford Teams With MIT and Stanford on Self-Driving Car Research 
2,@Chassdesk imho just make it functional and put it on the steering wheel / heads up displays in 2015 / self driving cars 2017    / obsolete
2,a friendly reminder that feel-good tech like self-driving cars is being developed for the military to kill people https://t.co/Qm9jQd3841
2,"WHAT IS @google DOING??? Self driving #cars, #robotics, and now thermostats? $GOOG acquires @nest for $3.2 Billion #Nest #MnA #Tech"
2,It's the worst temptation in the world to try to fake-out a self-driving car when one is behind you. New insurance scam!
2,im calling it now. google will own us next year. google glass... google self driving cars. shit.
2,Problems With Google's Self-Driving Car: A report says that Google's self-driving cars come with a few challenges... http://t.co/7CDqPJIQZa
2,Problems With Google's Self-Driving Car: A report says that Google's self-driving cars come with a few challenges... http://t.co/gZo1ltVl7k
2,"@Bigg_Ohh The only benefit for a self driving car would be for drunk drivers, lmao."
2,"Self Driving Cars? Really How Lazy Can You Muthafukers Get That You Cant Even Drive Your Car ,"
2,@Cliff_Banks seems the OEMs aren't bullish over the idea of self-driving cars? Perhaps mass market adoption is much further out? #2013AFNY
2,Here Are Some Of The Problems Google Is Having With Its Self-Driving Cars by @hblodget http://t.co/H1b8DmSOPp (h/t @TheStalwart)
2,"man, this self-driving car drives like an old lady. @ University Ave http://t.co/iJh5HP2U1Y"
2,"@Morning_Joe LOVE ""Self Driving"" car specially when it is taking down the Cliff...."
2,Self driving cars are not for me. Just went three days without driving and was so happy to be back behind the wheel tonight.
2,We are only making suburban sprawl cheaper with self driving cars.  http://t.co/wH6yxMScD7
2,@kapgar @VerdantDude yep.  I guess they think us feed reading fools are chomping at the bit for a self driving car or VR glasses.
2,"all worth it to free up more engineers to work on ridiculous glasses and self-driving cars that, while cool, no one will buy."
2,So google will invest in google glass or self driving cars but they won support google reader anymore? I dont understand this.
2,"Ford says the idea of self-driving cars ""freaks some people out.""  ""We have to do this carefully."""
2,There's Still One Major Problem With Google's Self-Driving Cars - Business insider http://t.co/hYiZ3eiUa0
2,There's Still One Major #Problem With Google's Self-Driving #Cars - #Business insider #Travel  http://t.co/AumyVj5TJn
2,went for a run in mountain view. Saw three self-driving cars and about a dozen empty alcohol bottles lining the streets. Correlation?
2,Being visually impaired I will never trust the self driving cars coming out. METRO that's great news for you!! #GoMetro @metrolosangeles
2,"Not a fan of all of this electronic steering, no gear shift, ""self driving"" vehicles."
2,"Google's Self-Driving Car Still Has Many Flaws: You've seen a lot of Google's self-driving car, but that doesn't... http://t.co/Kx3SsvaK9F"
2,Google's self-driving car still has many flaws: We've seen each version of Google's self-driving car. (Video via... http://t.co/Xm8DFuKRui
2,Google's self-driving car still has many flaws: We've seen each version of Google's self-driving car. (Video via... http://t.co/cB6wITj3jT
2,Google's Self-Driving Car Can't Navigate Heavy Rain Or 99% of Roads http://t.co/jE9HVw8R99
2,Being in a self driving car isn't going to matey when it takes an hour to get anywhere.
2,the new self driving car doesn't drive fast enough #nextworldproblems
2,Google self driving cars should be a low cost way to send out government death machines.
2,Keep your self-driving cars. Give me a dog-driving car any day of the week. http://t.co/Ih7roxu0sB
2,Silicon Valley has just taught me to never trust a self-driving car.
2,Intro of self-driving cars will be difficult; artificial intelligence can't figure out human driver behavior. Share road or not? #IPRC2014
2,"@tyler_lopez @Slate Your piece misses the point. Self-driving cars may make roads safer, but will algorithm be optimized for utilitarianism?"
2,That is to much @BonyenKCTV5 @Hallie_Shulman  making people to lazy self driving car
2,Google's self-driving car has never been in snow.
2,"When accidents are unavoidable, self-driving / autonomous cars may be programmed to hit-you #smartcityethics http://t.co/NFLkAe0PXO"
2,#JWT would manage to wreck a self-driving car
2,"@clarashih Fair enough. Would like to see your thoughts on those growth areas. Many of us skeptical of self-driving cars, though."
2,Probably just to get hit by self driving car anyway http://t.co/d9hyG1tmBv
2,@SparkleTrot HAHAHA! I think he's basically saying we shouldn't put full faith into self-driving cars...robots are taking over ze world! ;)
2,"As cool as self driving cars are, I think I'd much rather drive myself, especially in snowy Canada."
2,"Is there anything more useless &amp; unproductive than meetings? Forget self-driving cars @google, get me an alternative to trad meeting! #onted"
2,The major design flaws with Google's new self-driving-car http://t.co/hI7PXXOtZM
2,"It does have a certain ""iCar"" look to it ||The Major Design Flaws in Google's New Self-Driving Car via @WIRED   http://t.co/hgcXNMm1kv"
2,I'm uncomfortable with the almost simultaneous news that Google is making self driving cars while getting more evil.
2,"Google's self-driving car is a threat to automakers in Detroit, more here: � @reillybrennan - or join them?"
2,@alon_levy I don't want the maximal number of self driving taxis filling my streets.
2,"@LadyUniverse yeah and soon my self driving car will tell them everywhere I go. Selling privacy for convenience, yay 21st century!"
2,Google's first self-driving car is a revolutionary idea presented in a lame package
2,Self-driving cars means that there won't be a need for truckers or taxi drivers. That'll cause some pretty bad unemployment numbers.
2,"Google is evil guys, stop the self-driving cars lol."
2,Self driving car??? Run by technology! What could possibly go wrong!! http://t.co/AbnS8KLvC3
2,"It's all fun and games until self-driving cars organize a ""drive all humans off a cliff"" day."
2,"@highmileage Google's new self-driving ""car"" has me scared that I'm seeing my hobby, passion and obsession slipping away before my eyes."
2,@tim @fmanjoo self-driving zipcar fleet utterly destroys Detroit economics; no point strapping new business model dynamics on legacy brands.
2,"@stephenballot @monkbent self driving cars? I think the underlying tech is universally applicable, the goog car may not be."
2,Elrich brings up social justice side of self driving cars - who will be able to afford them? Many can't afford cars now. #mocotranspo
2,I couldn't possibly care less about self-driving cars or Google Glass. This is 2014. Where are my mechas? Robot Jox needs to be reality.
2,@WIRED: The major design flaws in Google's new self-driving car http://t.co/4xtmcWHZYw http://t.co/k3UuQyj8cq
2,This is Google's own self-driving car aka the dorkmobile http://t.co/8BpmMCNhsz http://t.co/kvFZ0eWxhI
2,The design of Google's new self-driving prototype car makes no sense unless it's marketed as cars for kids which is an interesting use case
2,Self-Driving Cars Are Still Cars �Which Means They Won't Improve Your Commute. #TransitMatters http://t.co/xA9MkKKU5G via @tnr
2,@Telegraph @SecurityGeorge need those self driving cars like yesterday...
2,Bump in the road for @memphispunch 's dream of self-driving cars. http://t.co/USty1Tm9Of
2,@julien just think about implications of self driving cargo sized aerial vehicles and what kind of economic havoc that will create w/travel
2,"@elenaneira The horrible way a self-driving car might go awry, or if your Nest turns off heat in subzero weather? That's just the beginning"
2,Car-as-a-service (Lyft/Uber) &amp; self-driving cars will have as large an impact on deaths as centralization of agriculture. Modern combines.
2,"Self-driving cars ""not likely to be a commercial reality before 2025"" -  dammit!"
2,Self-driving cars are going to turn your surveillance woes into a mainstream issue http://t.co/QBgPsBLa0P
2,"""@WIRED: Google's first self-driving car is a revolutionary idea presented in a lame package"" Ugly, like Android phones."
2,Self-Driving Cars Will Turn Surveillance Woes Into a Mainstream Worry http://t.co/bg8N2v3AgD
2,The thing about self-driving cars is that people don't trust them for some reason ðŸ˜’
2,"just waiting for the day that Google's self-driving car is a thing, then they can *literally* control you."
2,@google hurry up with your hitech self driving cars...I'm tired of dis shit
2,Cant wait for self driving cars to experiment on our emotions.
2,"Sen Scott Dibble: ""Pretty high bar to convince legislators autonomous vehicles a safe technology"" #avpolicy http://t.co/R7XBqkAbS2"
2,“@driverlesstrans: Does an #autonomous car make you want to get into a car more often? - @motoringcomau http://t.co/C3iaZPFFFj” not really
2,"""What is our future w/autonomous cars? They sit 94+% of the time. A lazy asset"" @MayorInnovation"
2,How Uber’s Autonomous Cars Will Destroy 10 Million Jobs and Reshape the Economy by 2025 http://t.co/Kviu0x6qxC
2,How Uber's Autonomous Cars Will Destroy 10 Million Jobs and Reshape the Economy by 2025 http://t.co/Gk8gQODMI7 via @ZackKanter
2,@MercedesBenz The point of owning a Merc is to drive it and experience it. If we ever get to autonomous driving might as well buy a Kia.
2,.@Medium “I Find Your Lack Of Faith In Autonomous Cars Disturbing” by @mitchturck https://t.co/7HLLCvmIRV CC @Uber
2,How Uber’s Autonomous Cars Will Destroy 10 Million Jobs And Reshape The Economy by 2025 « CBS San Francisco http://t.co/QVuTSfl4LC
2,Who are we going to talk to when @Uber replaces drivers with autonomous cars? @Jason @semil
2,I've used Apple maps. Therefore Apple building a self-driving autonomous car scares the hell out of me.
2,@pzukerberg Not exactly. Uber-style hailing of driverless taxis seems to be Google's long term goal. The driverless cars aren't ready yet.
2,Car dealerships won't even let Tesla sell direct does anyone really think they'll let driverless cars happen?
2,If I hear one more word about driverless cars... one word Segway...
2,Oh well no driverless cars in La anytime soon. :( http://t.co/uNT2tcLi7b
2,So many questions and few answers around the emergence of driverless cars. http://t.co/oKUZhY171X
2,@carlquintanilla we're making driverless cars and our highways & bridges are falling apart.
2,Driverless cars are impossible because they would have to replace all the roads @NotJackKemp in order for cars to know to stay in lanes
2,Agonizing and deflating. It seems Google has been lying to us about their self-driving car. http://t.co/luRdiqtOKm
